'Elapsed time','ECG'
'4:08.652',-0.410
'4:08.656',-0.400
'4:08.660',-0.400
'4:08.664',-0.415
'4:08.668',-0.403
'4:08.672',-0.383
'4:08.676',-0.347
'4:08.680',-0.300
'4:08.684',-0.265
'4:08.688',-0.188
'4:08.692',-0.200
'4:08.696',-0.215
'4:08.700',-0.237
'4:08.704',-0.247
'4:08.708',-0.278
'4:08.712',-0.285
'4:08.716',-0.258
'4:08.720',-0.245
'4:08.724',-0.195
'4:08.728',-0.200
'4:08.732',-0.172
'4:08.736',-0.200
'4:08.740',-0.240
'4:08.744',-0.247
'4:08.748',-0.275
'4:08.752',-0.253
'4:08.756',-0.265
'4:08.760',-0.300
'4:08.764',-0.323
'4:08.768',-0.407
'4:08.772',-0.412
'4:08.776',-0.427
'4:08.780',-0.440
'4:08.784',-0.482
'4:08.788',-0.458
'4:08.792',-0.465
'4:08.796',-0.440
'4:08.800',-0.475
'4:08.804',-0.475
'4:08.808',-0.453
'4:08.812',-0.435
'4:08.816',-0.412
'4:08.820',-0.362
'4:08.824',-0.378
'4:08.828',-0.375
'4:08.832',-0.360
'4:08.836',-0.370
'4:08.840',-0.338
'4:08.844',-0.285
'4:08.848',-0.228
'4:08.852',-0.190
'4:08.856',-0.150
'4:08.860',-0.100
'4:08.864',-0.098
'4:08.868',-0.100
'4:08.872',-0.113
'4:08.876',-0.128
'4:08.880',-0.138
'4:08.884',-0.113
'4:08.888',-0.188
'4:08.892',-0.233
'4:08.896',-0.223
'4:08.900',-0.295
'4:08.904',-0.345
'4:08.908',-0.347
'4:08.912',-0.375
'4:08.916',-0.378
'4:08.920',-0.370
'4:08.924',-0.325
'4:08.928',-0.345
'4:08.932',-0.338
'4:08.936',-0.352
'4:08.940',-0.378
'4:08.944',-0.370
'4:08.948',-0.432
'4:08.952',-0.453
'4:08.956',-0.450
'4:08.960',-0.440
'4:08.964',-0.460
'4:08.968',-0.435
'4:08.972',-0.357
'4:08.976',-0.282
'4:08.980',-0.225
'4:08.984',-0.177
'4:08.988',-0.140
'4:08.992',-0.090
'4:08.996',-0.113
'4:09.000',-0.077
'4:09.004',-0.102
'4:09.008',-0.077
'4:09.012',-0.095
'4:09.016',-0.095
'4:09.020',-0.083
'4:09.024',-0.113
'4:09.028',-0.160
'4:09.032',-0.212
'4:09.036',-0.235
'4:09.040',-0.235
'4:09.044',-0.250
'4:09.048',-0.225
'4:09.052',-0.207
'4:09.056',-0.177
'4:09.060',-0.182
'4:09.064',-0.107
'4:09.068',-0.077
'4:09.072',-0.058
'4:09.076',-0.048
'4:09.080',-0.075
'4:09.084',-0.125
'4:09.088',-0.145
'4:09.092',-0.198
'4:09.096',-0.245
'4:09.100',-0.233
'4:09.104',-0.273
'4:09.108',-0.207
'4:09.112',-0.140
'4:09.116',-0.095
'4:09.120',-0.022
'4:09.124',-0.013
'4:09.128',0.022
'4:09.132',0.022
'4:09.136',0.037
'4:09.140',0.020
'4:09.144',-0.015
'4:09.148',-0.058
'4:09.152',-0.087
'4:09.156',-0.140
'4:09.160',-0.188
'4:09.164',-0.210
'4:09.168',-0.228
'4:09.172',-0.200
'4:09.176',-0.220
'4:09.180',-0.233
'4:09.184',-0.175
'4:09.188',-0.133
'4:09.192',-0.098
'4:09.196',-0.085
'4:09.200',-0.115
'4:09.204',-0.110
'4:09.208',-0.128
'4:09.212',-0.138
'4:09.216',-0.140
'4:09.220',-0.147
'4:09.224',-0.175
'4:09.228',-0.175
'4:09.232',-0.198
'4:09.236',-0.215
'4:09.240',-0.185
'4:09.244',-0.225
'4:09.248',-0.163
'4:09.252',-0.102
'4:09.256',-0.087
'4:09.260',-0.048
'4:09.264',-0.010
'4:09.268',0.050
'4:09.272',0.048
'4:09.276',0.087
'4:09.280',0.107
'4:09.284',0.107
'4:09.288',0.083
'4:09.292',0.048
'4:09.296',-0.035
'4:09.300',-0.100
'4:09.304',-0.190
'4:09.308',-0.210
'4:09.312',-0.165
'4:09.316',-0.177
'4:09.320',-0.110
'4:09.324',-0.107
'4:09.328',-0.125
'4:09.332',-0.122
'4:09.336',-0.175
'4:09.340',-0.177
'4:09.344',-0.228
'4:09.348',-0.245
'4:09.352',-0.260
'4:09.356',-0.223
'4:09.360',-0.240
'4:09.364',-0.223
'4:09.368',-0.177
'4:09.372',-0.158
'4:09.376',-0.102
'4:09.380',-0.050
'4:09.384',-0.013
'4:09.388',0.022
'4:09.392',-0.010
'4:09.396',0.020
'4:09.400',0.070
'4:09.404',0.060
'4:09.408',0.077
'4:09.412',0.102
'4:09.416',0.085
'4:09.420',0.113
'4:09.424',0.098
'4:09.428',0.070
'4:09.432',0.045
'4:09.436',0.045
'4:09.440',0.010
'4:09.444',-0.025
'4:09.448',0.035
'4:09.452',0.010
'4:09.456',0.022
'4:09.460',-0.040
'4:09.464',-0.037
'4:09.468',-0.028
'4:09.472',-0.045
'4:09.476',-0.065
'4:09.480',-0.060
'4:09.484',-0.062
'4:09.488',-0.085
'4:09.492',-0.107
'4:09.496',-0.145
'4:09.500',-0.125
'4:09.504',-0.147
'4:09.508',-0.145
'4:09.512',-0.098
'4:09.516',-0.045
'4:09.520',-0.010
'4:09.524',0.022
'4:09.528',0.060
'4:09.532',0.098
'4:09.536',0.072
'4:09.540',0.072
'4:09.544',0.062
'4:09.548',0.037
'4:09.552',0.015
'4:09.556',-0.013
'4:09.560',-0.022
'4:09.564',-0.033
'4:09.568',-0.058
'4:09.572',-0.037
'4:09.576',-0.050
'4:09.580',-0.033
'4:09.584',-0.015
'4:09.588',0.020
'4:09.592',0.022
'4:09.596',0.013
'4:09.600',-0.007
'4:09.604',-0.033
'4:09.608',-0.048
'4:09.612',-0.070
'4:09.616',-0.065
'4:09.620',-0.087
'4:09.624',-0.060
'4:09.628',-0.110
'4:09.632',-0.122
'4:09.636',-0.113
'4:09.640',-0.085
'4:09.644',-0.122
'4:09.648',-0.138
'4:09.652',-0.150
'4:09.656',-0.185
'4:09.660',-0.207
'4:09.664',-0.245
'4:09.668',-0.233
'4:09.672',-0.247
'4:09.676',-0.240
'4:09.680',-0.177
'4:09.684',-0.140
'4:09.688',-0.090
'4:09.692',-0.045
'4:09.696',-0.037
'4:09.700',-0.052
'4:09.704',-0.062
'4:09.708',-0.013
'4:09.712',-0.010
'4:09.716',0.000
'4:09.720',0.022
'4:09.724',0.075
'4:09.728',0.083
'4:09.732',0.060
'4:09.736',0.052
'4:09.740',0.083
'4:09.744',0.077
'4:09.748',0.140
'4:09.752',0.172
'4:09.756',0.198
'4:09.760',0.225
'4:09.764',0.270
'4:09.768',0.270
'4:09.772',0.278
'4:09.776',0.335
'4:09.780',0.300
'4:09.784',0.310
'4:09.788',0.297
'4:09.792',0.235
'4:09.796',0.165
'4:09.800',0.120
'4:09.804',0.075
'4:09.808',0.083
'4:09.812',0.072
'4:09.816',0.048
'4:09.820',0.028
'4:09.824',0.025
'4:09.828',0.000
'4:09.832',-0.058
'4:09.836',-0.095
'4:09.840',-0.102
'4:09.844',-0.158
'4:09.848',-0.133
'4:09.852',-0.160
'4:09.856',-0.182
'4:09.860',-0.190
'4:09.864',-0.210
'4:09.868',-0.240
'4:09.872',-0.212
'4:09.876',-0.237
'4:09.880',-0.233
'4:09.884',-0.195
'4:09.888',-0.125
'4:09.892',-0.058
'4:09.896',0.003
'4:09.900',0.065
'4:09.904',0.100
'4:09.908',0.163
'4:09.912',0.223
'4:09.916',0.275
'4:09.920',0.325
'4:09.924',0.295
'4:09.928',0.335
'4:09.932',0.323
'4:09.936',0.282
'4:09.940',0.233
'4:09.944',0.240
'4:09.948',0.207
'4:09.952',0.175
'4:09.956',0.120
'4:09.960',0.098
'4:09.964',0.077
'4:09.968',-0.022
'4:09.972',-0.045
'4:09.976',-0.045
'4:09.980',-0.087
'4:09.984',-0.075
'4:09.988',-0.125
'4:09.992',-0.120
'4:09.996',-0.147
'4:10.000',-0.163
'4:10.004',-0.175
'4:10.008',-0.163
'4:10.012',-0.125
'4:10.016',-0.083
'4:10.020',-0.058
'4:10.024',-0.015
'4:10.028',0.048
'4:10.032',0.085
'4:10.036',0.113
'4:10.040',0.147
'4:10.044',0.212
'4:10.048',0.233
'4:10.052',0.302
'4:10.056',0.297
'4:10.060',0.347
'4:10.064',0.328
'4:10.068',0.325
'4:10.072',0.328
'4:10.076',0.338
'4:10.080',0.347
'4:10.084',0.328
'4:10.088',0.338
'4:10.092',0.285
'4:10.096',0.212
'4:10.100',0.160
'4:10.104',0.110
'4:10.108',0.050
'4:10.112',0.035
'4:10.116',-0.025
'4:10.120',-0.090
'4:10.124',-0.182
'4:10.128',-0.223
'4:10.132',-0.282
'4:10.136',-0.302
'4:10.140',-0.297
'4:10.144',-0.250
'4:10.148',-0.200
'4:10.152',-0.128
'4:10.156',-0.113
'4:10.160',-0.100
'4:10.164',-0.037
'4:10.168',-0.013
'4:10.172',0.035
'4:10.176',0.077
'4:10.180',0.120
'4:10.184',0.135
'4:10.188',0.140
'4:10.192',0.172
'4:10.196',0.198
'4:10.200',0.203
'4:10.204',0.188
'4:10.208',0.200
'4:10.212',0.225
'4:10.216',0.233
'4:10.220',0.247
'4:10.224',0.245
'4:10.228',0.220
'4:10.232',0.223
'4:10.236',0.163
'4:10.240',0.160
'4:10.244',0.113
'4:10.248',0.062
'4:10.252',-0.013
'4:10.256',-0.065
'4:10.260',-0.100
'4:10.264',-0.163
'4:10.268',-0.158
'4:10.272',-0.165
'4:10.276',-0.147
'4:10.280',-0.122
'4:10.284',-0.050
'4:10.288',0.013
'4:10.292',0.083
'4:10.296',0.115
'4:10.300',0.175
'4:10.304',0.190
'4:10.308',0.215
'4:10.312',0.263
'4:10.316',0.258
'4:10.320',0.263
'4:10.324',0.287
'4:10.328',0.282
'4:10.332',0.263
'4:10.336',0.212
'4:10.340',0.198
'4:10.344',0.175
'4:10.348',0.113
'4:10.352',0.113
'4:10.356',0.077
'4:10.360',0.010
'4:10.364',0.013
'4:10.368',-0.060
'4:10.372',-0.113
'4:10.376',-0.128
'4:10.380',-0.140
'4:10.384',-0.152
'4:10.388',-0.133
'4:10.392',-0.125
'4:10.396',-0.177
'4:10.400',-0.158
'4:10.404',-0.160
'4:10.408',-0.163
'4:10.412',-0.133
'4:10.416',-0.107
'4:10.420',-0.090
'4:10.424',-0.062
'4:10.428',-0.045
'4:10.432',-0.065
'4:10.436',-0.048
'4:10.440',-0.083
'4:10.444',-0.028
'4:10.448',0.007
'4:10.452',0.077
'4:10.456',0.090
'4:10.460',0.138
'4:10.464',0.147
'4:10.468',0.133
'4:10.472',0.152
'4:10.476',0.198
'4:10.480',0.220
'4:10.484',0.212
'4:10.488',0.260
'4:10.492',0.247
'4:10.496',0.237
'4:10.500',0.160
'4:10.504',0.098
'4:10.508',0.035
'4:10.512',0.035
'4:10.516',0.020
'4:10.520',0.010
'4:10.524',0.013
'4:10.528',0.022
'4:10.532',0.028
'4:10.536',0.045
'4:10.540',0.037
'4:10.544',0.028
'4:10.548',0.000
'4:10.552',0.022
'4:10.556',0.025
'4:10.560',-0.010
'4:10.564',0.000
'4:10.568',0.020
'4:10.572',0.015
'4:10.576',0.020
'4:10.580',0.052
'4:10.584',0.065
'4:10.588',0.075
'4:10.592',0.070
'4:10.596',0.087
'4:10.600',0.085
'4:10.604',0.087
'4:10.608',0.113
'4:10.612',0.102
'4:10.616',0.107
'4:10.620',0.100
'4:10.624',0.045
'4:10.628',0.010
'4:10.632',-0.045
'4:10.636',-0.090
'4:10.640',-0.100
'4:10.644',-0.133
'4:10.648',-0.102
'4:10.652',-0.045
'4:10.656',-0.035
'4:10.660',-0.015
'4:10.664',-0.010
'4:10.668',-0.013
'4:10.672',-0.040
'4:10.676',-0.020
'4:10.680',-0.037
'4:10.684',-0.022
'4:10.688',-0.037
'4:10.692',-0.070
'4:10.696',-0.100
'4:10.700',-0.107
'4:10.704',-0.085
'4:10.708',-0.098
'4:10.712',-0.035
'4:10.716',-0.035
'4:10.720',-0.060
'4:10.724',-0.083
'4:10.728',-0.160
'4:10.732',-0.185
'4:10.736',-0.210
'4:10.740',-0.207
'4:10.744',-0.220
'4:10.748',-0.188
'4:10.752',-0.190
'4:10.756',-0.198
'4:10.760',-0.200
'4:10.764',-0.170
'4:10.768',-0.138
'4:10.772',-0.100
'4:10.776',-0.037
'4:10.780',0.010
'4:10.784',0.128
'4:10.788',0.182
'4:10.792',0.212
'4:10.796',0.235
'4:10.800',0.223
'4:10.804',0.258
'4:10.808',0.240
'4:10.812',0.215
'4:10.816',0.263
'4:10.820',0.215
'4:10.824',0.245
'4:10.828',0.240
'4:10.832',0.210
'4:10.836',0.223
'4:10.840',0.140
'4:10.844',0.195
'4:10.848',0.135
'4:10.852',0.107
'4:10.856',0.075
'4:10.860',0.028
'4:10.864',-0.028
'4:10.868',0.000
'4:10.872',-0.050
'4:10.876',-0.070
'4:10.880',-0.098
'4:10.884',-0.107
'4:10.888',-0.102
'4:10.892',-0.170
'4:10.896',-0.200
'4:10.900',-0.245
'4:10.904',-0.278
'4:10.908',-0.315
'4:10.912',-0.250
'4:10.916',-0.223
'4:10.920',-0.170
'4:10.924',-0.158
'4:10.928',-0.170
'4:10.932',-0.188
'4:10.936',-0.200
'4:10.940',-0.215
'4:10.944',-0.233
'4:10.948',-0.225
'4:10.952',-0.240
'4:10.956',-0.185
'4:10.960',-0.188
'4:10.964',-0.165
'4:10.968',-0.115
'4:10.972',-0.145
'4:10.976',-0.070
'4:10.980',-0.062
'4:10.984',0.022
'4:10.988',0.058
'4:10.992',0.060
'4:10.996',0.062
'4:11.000',0.077
'4:11.004',0.062
'4:11.008',0.058
'4:11.012',0.050
'4:11.016',0.010
'4:11.020',-0.010
'4:11.024',-0.020
'4:11.028',-0.077
'4:11.032',-0.095
'4:11.036',-0.113
'4:11.040',-0.110
'4:11.044',-0.083
'4:11.048',-0.040
'4:11.052',-0.022
'4:11.056',-0.025
'4:11.060',-0.033
'4:11.064',-0.052
'4:11.068',-0.090
'4:11.072',-0.115
'4:11.076',-0.147
'4:11.080',-0.170
'4:11.084',-0.228
'4:11.088',-0.212
'4:11.092',-0.258
'4:11.096',-0.273
'4:11.100',-0.250
'4:11.104',-0.265
'4:11.108',-0.188
'4:11.112',-0.135
'4:11.116',-0.077
'4:11.120',-0.028
'4:11.124',0.040
'4:11.128',0.062
'4:11.132',0.060
'4:11.136',0.085
'4:11.140',0.028
'4:11.144',-0.015
'4:11.148',-0.015
'4:11.152',-0.028
'4:11.156',-0.013
'4:11.160',-0.028
'4:11.164',-0.028
'4:11.168',0.010
'4:11.172',0.020
'4:11.176',0.062
'4:11.180',0.050
'4:11.184',0.025
'4:11.188',0.015
'4:11.192',0.010
'4:11.196',-0.028
'4:11.200',-0.050
'4:11.204',-0.090
'4:11.208',-0.107
'4:11.212',-0.128
'4:11.216',-0.085
'4:11.220',-0.147
'4:11.224',-0.170
'4:11.228',-0.190
'4:11.232',-0.223
'4:11.236',-0.270
'4:11.240',-0.250
'4:11.244',-0.312
'4:11.248',-0.250
'4:11.252',-0.215
'4:11.256',-0.215
'4:11.260',-0.175
'4:11.264',-0.170
'4:11.268',-0.160
'4:11.272',-0.145
'4:11.276',-0.110
'4:11.280',-0.077
'4:11.284',-0.040
'4:11.288',-0.025
'4:11.292',0.048
'4:11.296',0.102
'4:11.300',0.172
'4:11.304',0.212
'4:11.308',0.265
'4:11.312',0.290
'4:11.316',0.310
'4:11.320',0.320
'4:11.324',0.287
'4:11.328',0.247
'4:11.332',0.147
'4:11.336',0.048
'4:11.340',-0.035
'4:11.344',-0.062
'4:11.348',-0.062
'4:11.352',-0.085
'4:11.356',-0.087
'4:11.360',-0.113
'4:11.364',-0.087
'4:11.368',-0.135
'4:11.372',-0.125
'4:11.376',-0.177
'4:11.380',-0.247
'4:11.384',-0.203
'4:11.388',-0.310
'4:11.392',-0.328
'4:11.396',-0.362
'4:11.400',-0.345
'4:11.404',-0.448
'4:11.408',-0.425
'4:11.412',-0.357
'4:11.416',-0.312
'4:11.420',-0.225
'4:11.424',-0.102
'4:11.428',-0.045
'4:11.432',0.062
'4:11.436',0.113
'4:11.440',0.175
'4:11.444',0.200
'4:11.448',0.258
'4:11.452',0.233
'4:11.456',0.258
'4:11.460',0.203
'4:11.464',0.172
'4:11.468',0.102
'4:11.472',0.083
'4:11.476',0.072
'4:11.480',0.033
'4:11.484',-0.007
'4:11.488',0.003
'4:11.492',-0.033
'4:11.496',-0.072
'4:11.500',-0.122
'4:11.504',-0.185
'4:11.508',-0.237
'4:11.512',-0.240
'4:11.516',-0.278
'4:11.520',-0.240
'4:11.524',-0.290
'4:11.528',-0.328
'4:11.532',-0.362
'4:11.536',-0.390
'4:11.540',-0.333
'4:11.544',-0.312
'4:11.548',-0.195
'4:11.552',-0.083
'4:11.556',0.065
'4:11.560',0.140
'4:11.564',0.237
'4:11.568',0.285
'4:11.572',0.315
'4:11.576',0.375
'4:11.580',0.395
'4:11.584',0.425
'4:11.588',0.427
'4:11.592',0.412
'4:11.596',0.360
'4:11.600',0.297
'4:11.604',0.275
'4:11.608',0.207
'4:11.612',0.177
'4:11.616',0.140
'4:11.620',0.113
'4:11.624',0.120
'4:11.628',0.098
'4:11.632',0.077
'4:11.636',0.072
'4:11.640',0.090
'4:11.644',0.090
'4:11.648',0.050
'4:11.652',0.028
'4:11.656',0.015
'4:11.660',-0.060
'4:11.664',-0.107
'4:11.668',-0.160
'4:11.672',-0.152
'4:11.676',-0.182
'4:11.680',-0.128
'4:11.684',-0.140
'4:11.688',-0.107
'4:11.692',-0.037
'4:11.696',-0.033
'4:11.700',-0.010
'4:11.704',0.003
'4:11.708',0.050
'4:11.712',0.062
'4:11.716',0.115
'4:11.720',0.128
'4:11.724',0.147
'4:11.728',0.120
'4:11.732',0.125
'4:11.736',0.133
'4:11.740',0.158
'4:11.744',0.150
'4:11.748',0.188
'4:11.752',0.170
'4:11.756',0.152
'4:11.760',0.128
'4:11.764',0.025
'4:11.768',0.013
'4:11.772',-0.037
'4:11.776',-0.100
'4:11.780',-0.110
'4:11.784',-0.147
'4:11.788',-0.133
'4:11.792',-0.152
'4:11.796',-0.150
'4:11.800',-0.135
'4:11.804',-0.077
'4:11.808',-0.010
'4:11.812',0.022
'4:11.816',0.107
'4:11.820',0.170
'4:11.824',0.188
'4:11.828',0.223
'4:11.832',0.273
'4:11.836',0.233
'4:11.840',0.228
'4:11.844',0.245
'4:11.848',0.287
'4:11.852',0.295
'4:11.856',0.300
'4:11.860',0.315
'4:11.864',0.300
'4:11.868',0.333
'4:11.872',0.335
'4:11.876',0.375
'4:11.880',0.403
'4:11.884',0.398
'4:11.888',0.463
'4:11.892',0.427
'4:11.896',0.415
'4:11.900',0.388
'4:11.904',0.328
'4:11.908',0.282
'4:11.912',0.247
'4:11.916',0.145
'4:11.920',0.077
'4:11.924',-0.035
'4:11.928',-0.120
'4:11.932',-0.203
'4:11.936',-0.290
'4:11.940',-0.300
'4:11.944',-0.320
'4:11.948',-0.260
'4:11.952',-0.212
'4:11.956',-0.182
'4:11.960',-0.140
'4:11.964',-0.098
'4:11.968',-0.113
'4:11.972',-0.015
'4:11.976',0.010
'4:11.980',0.028
'4:11.984',0.077
'4:11.988',0.145
'4:11.992',0.140
'4:11.996',0.140
'4:12.000',0.195
'4:12.004',0.198
'4:12.008',0.223
'4:12.012',0.302
'4:12.016',0.335
'4:12.020',0.390
'4:12.024',0.395
'4:12.028',0.438
'4:12.032',0.427
'4:12.036',0.422
'4:12.040',0.395
'4:12.044',0.453
'4:12.048',0.412
'4:12.052',0.352
'4:12.056',0.245
'4:12.060',0.120
'4:12.064',0.003
'4:12.068',-0.075
'4:12.072',-0.138
'4:12.076',-0.198
'4:12.080',-0.185
'4:12.084',-0.190
'4:12.088',-0.190
'4:12.092',-0.200
'4:12.096',-0.237
'4:12.100',-0.225
'4:12.104',-0.240
'4:12.108',-0.250
'4:12.112',-0.235
'4:12.116',-0.228
'4:12.120',-0.215
'4:12.124',-0.233
'4:12.128',-0.182
'4:12.132',-0.147
'4:12.136',-0.133
'4:12.140',-0.075
'4:12.144',0.040
'4:12.148',0.085
'4:12.152',0.185
'4:12.156',0.265
'4:12.160',0.360
'4:12.164',0.448
'4:12.168',0.527
'4:12.172',0.583
'4:12.176',0.645
'4:12.180',0.682
'4:12.184',0.660
'4:12.188',0.632
'4:12.192',0.520
'4:12.196',0.375
'4:12.200',0.307
'4:12.204',0.152
'4:12.208',0.090
'4:12.212',-0.028
'4:12.216',-0.090
'4:12.220',-0.102
'4:12.224',-0.133
'4:12.228',-0.200
'4:12.232',-0.235
'4:12.236',-0.300
'4:12.240',-0.333
'4:12.244',-0.360
'4:12.248',-0.400
'4:12.252',-0.415
'4:12.256',-0.463
'4:12.260',-0.438
'4:12.264',-0.475
'4:12.268',-0.427
'4:12.272',-0.432
'4:12.276',-0.362
'4:12.280',-0.328
'4:12.284',-0.250
'4:12.288',-0.223
'4:12.292',-0.182
'4:12.296',-0.098
'4:12.300',-0.037
'4:12.304',0.062
'4:12.308',0.145
'4:12.312',0.258
'4:12.316',0.350
'4:12.320',0.420
'4:12.324',0.440
'4:12.328',0.427
'4:12.332',0.407
'4:12.336',0.362
'4:12.340',0.285
'4:12.344',0.320
'4:12.348',0.265
'4:12.352',0.253
'4:12.356',0.250
'4:12.360',0.247
'4:12.364',0.273
'4:12.368',0.225
'4:12.372',0.198
'4:12.376',0.090
'4:12.380',0.010
'4:12.384',-0.075
'4:12.388',-0.198
'4:12.392',-0.237
'4:12.396',-0.320
'4:12.400',-0.427
'4:12.404',-0.440
'4:12.408',-0.472
'4:12.412',-0.425
'4:12.416',-0.432
'4:12.420',-0.375
'4:12.424',-0.375
'4:12.428',-0.352
'4:12.432',-0.307
'4:12.436',-0.300
'4:12.440',-0.223
'4:12.444',-0.145
'4:12.448',-0.102
'4:12.452',-0.013
'4:12.456',0.035
'4:12.460',0.072
'4:12.464',0.100
'4:12.468',0.115
'4:12.472',0.102
'4:12.476',0.122
'4:12.480',0.102
'4:12.484',0.133
'4:12.488',0.172
'4:12.492',0.233
'4:12.496',0.225
'4:12.500',0.275
'4:12.504',0.307
'4:12.508',0.347
'4:12.512',0.388
'4:12.516',0.422
'4:12.520',0.435
'4:12.524',0.403
'4:12.528',0.362
'4:12.532',0.273
'4:12.536',0.220
'4:12.540',0.150
'4:12.544',0.160
'4:12.548',0.120
'4:12.552',0.140
'4:12.556',0.115
'4:12.560',0.135
'4:12.564',0.100
'4:12.568',0.048
'4:12.572',0.045
'4:12.576',-0.028
'4:12.580',-0.028
'4:12.584',-0.098
'4:12.588',-0.113
'4:12.592',-0.163
'4:12.596',-0.170
'4:12.600',-0.225
'4:12.604',-0.300
'4:12.608',-0.325
'4:12.612',-0.325
'4:12.616',-0.323
'4:12.620',-0.297
'4:12.624',-0.258
'4:12.628',-0.182
'4:12.632',-0.128
'4:12.636',-0.128
'4:12.640',-0.050
'4:12.644',-0.013
'4:12.648',0.003
'4:12.652',0.035
'4:12.656',0.052
'4:12.660',0.062
'4:12.664',0.065
'4:12.668',0.075
'4:12.672',0.077
'4:12.676',0.107
'4:12.680',0.135
'4:12.684',0.235
'4:12.688',0.270
'4:12.692',0.323
'4:12.696',0.333
'4:12.700',0.357
'4:12.704',0.372
'4:12.708',0.370
'4:12.712',0.432
'4:12.716',0.445
'4:12.720',0.425
'4:12.724',0.400
'4:12.728',0.333
'4:12.732',0.290
'4:12.736',0.190
'4:12.740',0.060
'4:12.744',-0.028
'4:12.748',-0.125
'4:12.752',-0.140
'4:12.756',-0.185
'4:12.760',-0.198
'4:12.764',-0.207
'4:12.768',-0.170
'4:12.772',-0.185
'4:12.776',-0.147
'4:12.780',-0.158
'4:12.784',-0.152
'4:12.788',-0.138
'4:12.792',-0.128
'4:12.796',-0.110
'4:12.800',-0.077
'4:12.804',-0.072
'4:12.808',-0.028
'4:12.812',0.037
'4:12.816',0.065
'4:12.820',0.133
'4:12.824',0.135
'4:12.828',0.150
'4:12.832',0.147
'4:12.836',0.182
'4:12.840',0.188
'4:12.844',0.175
'4:12.848',0.160
'4:12.852',0.100
'4:12.856',0.135
'4:12.860',0.113
'4:12.864',0.083
'4:12.868',0.033
'4:12.872',0.040
'4:12.876',-0.010
'4:12.880',-0.020
'4:12.884',-0.013
'4:12.888',-0.020
'4:12.892',0.020
'4:12.896',0.048
'4:12.900',0.048
'4:12.904',0.085
'4:12.908',0.110
'4:12.912',0.138
'4:12.916',0.163
'4:12.920',0.207
'4:12.924',0.182
'4:12.928',0.212
'4:12.932',0.245
'4:12.936',0.253
'4:12.940',0.315
'4:12.944',0.385
'4:12.948',0.448
'4:12.952',0.502
'4:12.956',0.525
'4:12.960',0.482
'4:12.964',0.432
'4:12.968',0.345
'4:12.972',0.273
'4:12.976',0.150
'4:12.980',0.113
'4:12.984',-0.020
'4:12.988',-0.060
'4:12.992',-0.152
'4:12.996',-0.265
'4:13.000',-0.390
'4:13.004',-0.460
'4:13.008',-0.502
'4:13.012',-0.527
'4:13.016',-0.507
'4:13.020',-0.490
'4:13.024',-0.440
'4:13.028',-0.388
'4:13.032',-0.350
'4:13.036',-0.302
'4:13.040',-0.320
'4:13.044',-0.307
'4:13.048',-0.273
'4:13.052',-0.190
'4:13.056',-0.138
'4:13.060',-0.050
'4:13.064',0.000
'4:13.068',0.075
'4:13.072',0.135
'4:13.076',0.240
'4:13.080',0.282
'4:13.084',0.357
'4:13.088',0.458
'4:13.092',0.482
'4:13.096',0.522
'4:13.100',0.532
'4:13.104',0.557
'4:13.108',0.557
'4:13.112',0.545
'4:13.116',0.477
'4:13.120',0.453
'4:13.124',0.395
'4:13.128',0.320
'4:13.132',0.247
'4:13.136',0.190
'4:13.140',0.125
'4:13.144',0.028
'4:13.148',-0.050
'4:13.152',-0.100
'4:13.156',-0.182
'4:13.160',-0.223
'4:13.164',-0.240
'4:13.168',-0.198
'4:13.172',-0.175
'4:13.176',-0.115
'4:13.180',-0.025
'4:13.184',0.087
'4:13.188',0.110
'4:13.192',0.198
'4:13.196',0.285
'4:13.200',0.372
'4:13.204',0.432
'4:13.208',0.535
'4:13.212',0.575
'4:13.216',0.685
'4:13.220',0.785
'4:13.224',0.810
'4:13.228',0.812
'4:13.232',0.848
'4:13.236',0.815
'4:13.240',0.797
'4:13.244',0.745
'4:13.248',0.637
'4:13.252',0.545
'4:13.256',0.427
'4:13.260',0.312
'4:13.264',0.175
'4:13.268',0.048
'4:13.272',-0.087
'4:13.276',-0.138
'4:13.280',-0.287
'4:13.284',-0.378
'4:13.288',-0.432
'4:13.292',-0.487
'4:13.296',-0.578
'4:13.300',-0.608
'4:13.304',-0.578
'4:13.308',-0.585
'4:13.312',-0.515
'4:13.316',-0.552
'4:13.320',-0.470
'4:13.324',-0.422
'4:13.328',-0.372
'4:13.332',-0.360
'4:13.336',-0.275
'4:13.340',-0.145
'4:13.344',-0.033
'4:13.348',0.135
'4:13.352',0.263
'4:13.356',0.427
'4:13.360',0.583
'4:13.364',0.708
'4:13.368',0.812
'4:13.372',0.922
'4:13.376',1.025
'4:13.380',1.038
'4:13.384',1.073
'4:13.388',1.035
'4:13.392',0.963
'4:13.396',0.828
'4:13.400',0.660
'4:13.404',0.477
'4:13.408',0.273
'4:13.412',0.135
'4:13.416',-0.025
'4:13.420',-0.140
'4:13.424',-0.245
'4:13.428',-0.362
'4:13.432',-0.438
'4:13.436',-0.490
'4:13.440',-0.527
'4:13.444',-0.490
'4:13.448',-0.520
'4:13.452',-0.520
'4:13.456',-0.490
'4:13.460',-0.470
'4:13.464',-0.460
'4:13.468',-0.400
'4:13.472',-0.383
'4:13.476',-0.333
'4:13.480',-0.245
'4:13.484',-0.198
'4:13.488',-0.098
'4:13.492',-0.048
